1
1
1
2
1
2
1
2
1
2
1
2
3
1
2
3
1
2
3
4
1
2
3
4
1
2
3
4
1
2
3
4
1
2
3
4
1
2
3
4
1
2
3
4
5
1
2
3
4
5
6
1
2
3
4
5
6
7
1
2
3
4
5
7
8
1
2
3
4
5
7
8
1
2
3
4
5
7
8
1
2
3
4
5
7
8
1
2
3
4
5
7
8
1
2
3
4
5
7
8
9
1
2
3
4
5
7
8
9
1
2
3
4
5
7
8
9
10
1
2
3
4
5
7
8
9
10
11
1
2
3
4
5
7
8
9
10
11
1
2
3
4
5
7
8
9
10
11
1
2
3
4
5
7
8
9
10
11
1
2
3
4
5
7
8
9
10
11
12
1
2
3
4
5
7
8
9
10
11
12
13
1
2
3
4
5
7
8
9
10
11
12
13
14
1
2
3
4
5
7
8
9
10
11
12
13
14
15
1
2
3
4
5
7
8
9
10
11
12
13
14
15
1
2
3
4
5
7
8
9
10
11
12
13
14
15
16
2
3
4
5
7
8
9
10
11
12
13
14
15
16
2
3
4
5
7
8
9
10
11
12
13
14
15
16
17
2
3
4
5
7
8
9
10
11
12
13
14
15
16
17
2
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
2
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
2
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
19
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
9
10
11
12
13
14
15
16
17
18
19
20
21
3
5
9
10
11
12
13
14
15
16
17
18
19
