0,200,1,1,1
1,200,2,1,1
1,200,3,1,1
2,200,4,1,1
3,200,5,1,1
4,200,6,1,1
5,200,7,1,1
6,200,8,1,1
7,200,9,1,1
8,200,10,1,1
9,200,11,1,1
10,200,12,1,1
11,200,13,1,1
12,200,14,1,1
13,200,15,1,1
14,200,16,1,1
15,200,17,1,1
16,200,18,1,1
17,200,19,1,1
18,200,20,1,1
19,200,21,1,1
20,200,22,1,1
21,200,23,1,1
22,200,24,1,1
23,200,25,1,1
24,200,26,1,1
25,200,27,1,1
26,200,28,1,1
27,200,29,1,1
0,200,29,2,1
28,200,30,1,1
1,200,30,2,1
0,200,30,3,1
29,200,31,1,1
1,200,31,2,1
0,200,31,3,1
30,200,32,1,1
2,200,32,2,1
1,200,32,3,1
0,200,32,4,1
31,200,33,1,1
3,200,33,2,1
2,200,33,3,1
1,200,33,4,1
32,200,34,1,1
4,200,34,2,1
3,200,34,3,1
1,199,34,4,1
33,200,35,1,1
5,200,35,2,1
4,200,35,3,1
2,199,35,4,1
200,200,35,5,1
34,200,36,1,1
6,200,36,2,1
5,200,36,3,1
3,199,36,4,1
199,200,36,5,1
35,200,37,1,1
7,200,37,2,1
6,200,37,3,1
4,199,37,4,1
199,200,37,5,1
36,200,38,1,1
8,200,38,2,1
7,200,38,3,1
5,199,38,4,1
198,200,38,5,1
37,200,39,1,1
9,200,39,2,1
8,200,39,3,1
6,199,39,4,1
197,200,39,5,1
38,200,40,1,1
10,200,40,2,1
9,200,40,3,1
7,199,40,4,1
196,200,40,5,1
39,200,41,1,1
11,200,41,2,1
10,200,41,3,1
8,199,41,4,1
195,200,41,5,1
40,200,42,1,1
12,200,42,2,1
11,200,42,3,1
9,199,42,4,1
194,200,42,5,1
41,200,43,1,1
13,200,43,2,1
12,200,43,3,1
10,199,43,4,1
193,200,43,5,1
42,200,44,1,1
14,200,44,2,1
13,200,44,3,1
11,199,44,4,1
192,200,44,5,1
43,200,45,1,1
15,200,45,2,1
14,200,45,3,1
12,199,45,4,1
191,200,45,5,1
44,200,46,1,1
16,200,46,2,1
15,200,46,3,1
13,199,46,4,1
190,200,46,5,1
45,200,47,1,1
17,200,47,2,1
16,200,47,3,1
14,199,47,4,1
189,200,47,5,1
46,200,48,1,1
18,200,48,2,1
17,200,48,3,1
15,199,48,4,1
188,200,48,5,1
47,200,49,1,1
19,200,49,2,1
18,200,49,3,1
16,199,49,4,1
187,200,49,5,1
48,200,50,1,1
20,200,50,2,1
19,200,50,3,1
17,199,50,4,1
186,200,50,5,1
49,200,51,1,1
21,200,51,2,1
20,200,51,3,1
18,199,51,4,1
185,200,51,5,1
200,200,51,6,1
50,200,52,1,1
22,200,52,2,1
21,200,52,3,1
19,199,52,4,1
184,200,52,5,1
199,200,52,6,1
51,200,53,1,1
23,200,53,2,1
22,200,53,3,1
20,199,53,4,1
183,200,53,5,1
199,200,53,6,1
52,200,54,1,1
24,200,54,2,1
23,200,54,3,1
21,199,54,4,1
182,200,54,5,1
198,200,54,6,1
53,200,55,1,1
25,200,55,2,1
24,200,55,3,1
22,199,55,4,1
181,200,55,5,1
197,200,55,6,1
54,200,56,1,1
26,200,56,2,1
25,200,56,3,1
23,199,56,4,1
180,200,56,5,1
196,200,56,6,1
55,200,57,1,1
27,200,57,2,1
26,200,57,3,1
24,199,57,4,1
179,200,57,5,1
195,200,57,6,1
56,200,58,1,1
28,200,58,2,1
27,200,58,3,1
25,199,58,4,1
178,200,58,5,1
194,200,58,6,1
57,200,59,1,1
29,200,59,2,1
28,200,59,3,1
26,199,59,4,1
177,200,59,5,1
193,200,59,6,1
58,200,60,1,1
30,200,60,2,1
29,200,60,3,1
27,199,60,4,1
176,200,60,5,1
192,200,60,6,1
59,200,61,1,1
31,200,61,2,1
30,200,61,3,1
28,199,61,4,1
175,200,61,5,1
191,200,61,6,1
60,200,62,1,1
32,200,62,2,1
31,200,62,3,1
29,199,62,4,1
174,200,62,5,1
190,200,62,6,1
61,200,63,1,1
33,200,63,2,1
32,200,63,3,1
30,199,63,4,1
173,200,63,5,1
189,200,63,6,1
62,200,64,1,1
34,200,64,2,1
33,200,64,3,1
31,199,64,4,1
172,200,64,5,1
188,200,64,6,1
63,200,65,1,1
35,200,65,2,1
34,200,65,3,1
32,199,65,4,1
171,200,65,5,1
187,200,65,6,1
200,200,65,7,1
64,200,66,1,1
36,200,66,2,1
35,200,66,3,1
33,199,66,4,1
170,200,66,5,1
186,200,66,6,1
199,200,66,7,1
65,200,67,1,1
37,200,67,2,1
36,200,67,3,1
34,199,67,4,1
169,200,67,5,1
185,200,67,6,1
199,200,67,7,1
200,200,67,8,1
66,200,68,1,1
38,200,68,2,1
37,200,68,3,1
35,199,68,4,1
168,200,68,5,1
184,200,68,6,1
198,200,68,7,1
199,200,68,8,1
67,200,69,1,1
39,200,69,2,1
38,200,69,3,1
36,199,69,4,1
167,200,69,5,1
183,200,69,6,1
197,200,69,7,1
