1.360000e+02	5.200000e+01	
6.200000e+01	2.100000e+02	
1.300000e+02	3.140000e+02	
3.600000e+02	1.070000e+02	
3.460000e+02	3.100000e+02	
5.610000e+02	1.070000e+02	
5.510000e+02	3.100000e+02	
7.800000e+02	6.100000e+01	
7.800000e+02	3.100000e+02	
1.351000e+03	1.690000e+02	
1.275000e+03	2.060000e+02	
1.160000e+03	2.950000e+02	
